Id,RiskId,Provider,Species,AnnualPremium,ClaimLimit,AnnualClaimLimit,ExcessLimit,ExcessCoPaymentLimit,UkOnlyCallCentres,DeathByAccident,BoardingFees,LostOrStolen,AdvertisingLimit,ThirdPartyLiability,ThirdPartyLiabilityExcess,HourClaimsService24,VetAdviceLine,LegalAdvice,CoverCategory,CoverStartDate,BereavementCounselling,DeathByIllness,QuarantineCosts,LossOfPetPassport,SetUpFees,AdjustmentFee,DuplicateDocumentsFee,CancellationFee,RenewalFee,TimeStamp,VetFees,VetFeesExcess,MonthlyPremiumInstalment,NumberOfMonthlyInstalments,InstalmentDeposit
87972261,FIX3946,Admiral Pet,Dog,206.88,"£4,000",Unlimited,£199,N/A,True,"£1,500",£750,"£1,500",£250,"£1,000,000",£250,True,True,False,Time Limited,2023-09-22,False,"£1,500",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972262,FIX3946,Admiral Pet,Dog,148.2,No limit,"£2,000",£199,N/A,True,"£1,500",£750,"£1,500",£250,"£1,000,000",£250,True,True,False,Lifetime,2023-09-22,False,"£1,500",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972263,FIX3946,Admiral Pet,Dog,218.88,No limit,"£4,000",£199,N/A,True,"£2,000",£750,"£2,000",£250,"£1,000,000",£250,True,True,False,Lifetime,2023-09-22,False,"£2,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972264,FIX3946,Admiral Pet,Dog,252,No limit,"£5,000",£199,N/A,True,"£2,000",£750,"£2,000",£250,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,"£2,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972265,FIX3946,Admiral Pet,Dog,309.48,No limit,"£10,000",£199,N/A,True,"£3,000","£1,500","£3,000",£500,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,"£3,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972266,FIX3946,Admiral Pet,Dog,153,"£2,000",Unlimited,£99,N/A,True,"£1,000",£750,"£1,000",£250,"£1,000,000",£250,True,True,False,Time Limited,2023-09-22,False,"£1,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972267,FIX3946,Admiral Pet,Dog,234.48,"£4,000",Unlimited,£99,N/A,True,"£1,500",£750,"£1,500",£250,"£1,000,000",£250,True,True,False,Time Limited,2023-09-22,False,"£1,500",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972268,FIX3946,Admiral Pet,Dog,167.4,No limit,"£2,000",£99,N/A,True,"£1,500",£750,"£1,500",£250,"£1,000,000",£250,True,True,False,Lifetime,2023-09-22,False,"£1,500",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972269,FIX3946,Admiral Pet,Dog,248.28,No limit,"£4,000",£99,N/A,True,"£2,000",£750,"£2,000",£250,"£1,000,000",£250,True,True,False,Lifetime,2023-09-22,False,"£2,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972270,FIX3946,Admiral Pet,Dog,285.96,No limit,"£5,000",£99,N/A,True,"£2,000",£750,"£2,000",£250,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,"£2,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972271,FIX3946,Admiral Pet,Dog,351.72,No limit,"£10,000",£99,N/A,True,"£3,000","£1,500","£3,000",£500,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,"£3,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972272,FIX3946,Animal Friends,Dog,142.32,"£2,000","£7,000",£159,N/A,True,£750,£750,£750,£200,"£2,000,000",£250,True,True,False,Time Limited,2023-09-22,False,£750,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972273,FIX3946,Animal Friends,Dog,243.36,"£2,000",Unlimited,£159,N/A,True,£750,£750,£750,£200,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,£750,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972274,FIX3946,Animal Friends,Dog,369.24,"£4,000",Unlimited,£159,N/A,True,"£1,000","£1,000","£1,000",£200,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,"£1,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972275,FIX3946,Animal Friends,Dog,217.68,"£4,000","£10,000",£159,N/A,True,"£1,000","£1,000","£1,000",£200,"£2,000,000",£250,True,True,False,Time Limited,2023-09-22,False,"£1,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972276,FIX3946,Animal Friends,Dog,498.48,"£6,000",Unlimited,£159,N/A,True,"£1,500","£1,500","£1,500",£200,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,"£1,500",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972277,FIX3946,Animal Friends,Dog,97.68,"£1,000","£4,000",£159,N/A,True,£500,£500,£500,£200,"£2,000,000",£250,True,True,False,Time Limited,2023-09-22,False,£500,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972278,FIX3946,Animal Friends,Dog,136.32,"£1,000",Unlimited,£159,N/A,True,£500,£500,£500,£200,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,£500,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972279,FIX3946,Animal Friends,Dog,106.44,"£1,000",Unlimited,£159,N/A,True,£500,£500,£500,£200,"£2,000,000",£250,True,True,False,Max Benefit,2023-09-22,False,£500,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972280,FIX3946,Animal Friends,Dog,177,"£2,000",Unlimited,£159,N/A,True,£750,£750,£750,£200,"£2,000,000",£250,True,True,False,Max Benefit,2023-09-22,False,£750,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972281,FIX3946,Animal Friends,Dog,270.12,"£4,000",Unlimited,£159,N/A,True,"£1,000","£1,000","£1,000",£200,"£2,000,000",£250,True,True,False,Max Benefit,2023-09-22,False,"£1,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972282,FIX3946,Animal Friends,Dog,242.88,No limit,"£3,000",£159,N/A,True,£600,£600,£600,£200,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,£600,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972283,FIX3946,Animal Friends,Dog,352.44,No limit,"£5,000",£159,N/A,True,"£1,200","£1,200","£1,200",£200,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,"£1,200",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972284,FIX3946,Animal Friends,Dog,123.12,No limit,"£1,000",£159,N/A,True,£600,£600,£600,£200,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,£600,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972285,FIX3946,Animal Friends,Dog,213.96,No limit,"£2,000",£159,N/A,True,£600,£600,£600,£200,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,£600,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972286,FIX3946,Animal Friends,Dog,183.48,"£1,000",Unlimited,£99,N/A,True,£500,£500,£500,£200,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,False,£500,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972287,FIX3946,Agria Lifetime,Dog,326.32,No limit,"£6,500",£105,20%,True,False,False,False,"£1,000","£2,000,000",£250,False,True,False,Lifetime,2023-09-22,False,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972288,FIX3946,Agria Lifetime,Dog,258.45,No limit,"£6,500",£170,20%,True,False,False,False,"£1,000","£2,000,000",£250,False,True,False,Lifetime,2023-09-22,False,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972289,FIX3946,Agria Lifetime,Dog,426.18,No limit,"£12,500",£105,20%,True,False,False,False,"£1,500","£3,000,000",£250,False,True,False,Lifetime,2023-09-22,False,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972290,FIX3946,Agria Lifetime,Dog,337.61,No limit,"£12,500",£170,20%,True,False,False,False,"£1,500","£3,000,000",£250,False,True,False,Lifetime,2023-09-22,False,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972291,FIX3946,Argos,Dog,101.64,"£2,500",Unlimited,£99,N/A,True,£250,£150,£250,£250,"£2,000,000",£100,True,True,False,Time Limited,2023-09-22,True,£250,£150,£250,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972292,FIX3946,Argos,Dog,88.44,No limit,"£1,000",£99,N/A,True,£750,£500,£750,£750,"£2,000,000",£100,True,True,False,Lifetime,2023-09-22,True,£750,£500,£250,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972293,FIX3946,Argos,Dog,116.4,No limit,"£2,000",£99,N/A,True,£750,£500,£750,£750,"£2,000,000",£100,True,True,False,Lifetime,2023-09-22,True,£750,£500,£250,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972294,FIX3946,Argos,Dog,158.76,No limit,"£3,500",£99,N/A,True,£750,£500,£750,£750,"£2,000,000",£100,True,True,False,Lifetime,2023-09-22,True,£750,£500,£250,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972295,FIX3946,Argos,Dog,152.4,No limit,"£4,500",£99,N/A,True,£750,£500,£750,£750,"£2,000,000",£100,True,True,False,Lifetime,2023-09-22,True,£750,£500,£250,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972296,FIX3946,Argos,Dog,192.48,No limit,"£7,000",£99,N/A,True,"£1,500","£1,000","£1,500","£1,000","£2,000,000",£100,True,True,False,Lifetime,2023-09-22,True,"£1,500","£1,500",£250,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972297,FIX3946,Argos,Dog,102.72,"£2,000",Unlimited,£99,N/A,True,£750,£500,£750,£750,"£2,000,000",£100,True,True,False,Max Benefit,2023-09-22,True,£750,£500,£250,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972298,FIX3946,Ageas,Dog,223.8,"£1,500",Unlimited,£90,N/A,True,£750,£750,£750,£500,"£1,000,000",£250,False,True,True,Time Limited,2023-09-22,True,£750,£150,£250,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972299,FIX3946,Ageas,Dog,243.84,"£1,000","£2,000",£90,N/A,True,"£1,000","£1,000","£1,000",£750,"£1,000,000",£250,False,True,True,Lifetime,2023-09-22,True,"£1,000",£150,£250,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972300,FIX3946,Ageas,Dog,406.92,No limit,"£4,000",£90,N/A,True,"£1,250","£1,250","£1,250",£750,"£1,000,000",£250,False,True,True,Lifetime,2023-09-22,True,"£1,250",£150,£250,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972301,FIX3946,Ageas,Dog,463.32,No limit,"£10,000",£80,N/A,True,"£1,750","£1,500","£1,500","£1,000","£2,000,000",£250,False,True,True,Lifetime,2023-09-22,True,"£1,750",£150,£250,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972302,FIX3946,Asda Time Limited,Dog,119.88,"£2,000",Unlimited,£150,N/A,True,£750,£750,£750,£250,"£1,000,000",£250,False,True,True,Time Limited,2023-09-22,True,£750,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972303,FIX3946,Asda Time Limited,Dog,157.44,"£5,000",Unlimited,£150,N/A,True,"£1,000","£1,000","£1,000",£500,"£1,000,000",£250,False,True,True,Time Limited,2023-09-22,True,"£1,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972304,FIX3946,Asda Lifetime,Dog,129.6,No limit,"£2,000",£150,N/A,True,"£1,500","£1,500","£1,500",£750,"£1,000,000",£250,False,True,True,Lifetime,2023-09-22,True,"£1,500","£1,000",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972305,FIX3946,Asda Lifetime,Dog,188.28,No limit,"£4,000",£150,N/A,True,"£2,000","£2,000","£2,000","£1,000","£1,000,000",£250,False,True,True,Lifetime,2023-09-22,True,"£2,000","£1,500",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972306,FIX3946,Asda Lifetime,Dog,215.88,No limit,"£6,000",£150,N/A,True,"£2,000","£2,000","£2,000","£1,000","£1,000,000",£250,False,True,True,Lifetime,2023-09-22,True,"£2,000","£1,500",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972307,FIX3946,Asda Lifetime,Dog,226.8,No limit,"£8,000",£150,N/A,True,"£2,000","£2,000","£2,000","£1,000","£1,000,000",£250,False,True,True,Lifetime,2023-09-22,True,"£2,000","£1,500",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972308,FIX3946,Asda Lifetime,Dog,274.92,No limit,"£10,000",£150,N/A,True,"£2,000","£2,000","£2,000","£1,000","£1,000,000",£250,False,True,True,Lifetime,2023-09-22,True,"£2,000","£1,500",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972309,FIX3946,Bought By Many,Dog,210.9,No limit,"£3,000",£160,20%,True,False,£100,False,False,"£1,000,000",£250,False,True,False,Lifetime,2023-09-22,True,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972310,FIX3946,Bought By Many,Dog,443.33,No limit,"£7,000",£160,N/A,True,False,"£1,500",False,False,"£2,000,000",£250,False,True,False,Lifetime,2023-09-22,True,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972311,FIX3946,Bought By Many,Dog,339.15,No limit,"£7,000",£160,20%,True,False,"£1,500",False,False,"£2,000,000",£250,False,True,False,Lifetime,2023-09-22,True,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972312,FIX3946,Bought By Many,Dog,563.61,No limit,"£15,000",£160,N/A,True,"£6,000","£2,000","£6,000","£6,000","£2,000,000",£250,False,True,False,Lifetime,2023-09-22,True,"£6,000","£2,500","£2,500",0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972313,FIX3946,Bought By Many,Dog,162.96,No limit,"£2,000",£160,20%,True,False,£100,False,False,"£1,000,000",£250,False,True,False,Lifetime,2023-09-22,True,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972314,FIX3946,Bought By Many,Dog,254.06,No limit,"£4,000",£160,20%,True,False,£100,False,False,"£1,000,000",£250,False,True,False,Lifetime,2023-09-22,True,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972315,FIX3946,Bought By Many,Dog,317.14,No limit,"£5,000",£160,20%,True,False,"£1,500",False,False,"£2,000,000",£250,False,True,False,Lifetime,2023-09-22,True,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972316,FIX3946,Cover My,Dog,155.28,"£3,000",Unlimited,£50,15%,True,£500,False,£500,False,"£1,000,000",£250,False,True,False,Time Limited,2023-09-22,False,£500,False,False,0,5,0,0,10,2023-09-22 00:23:39,,,,,
87972317,FIX3946,Cover My,Dog,219.48,"£4,000",Unlimited,£50,15%,True,£500,False,£500,False,"£1,000,000",£250,False,True,False,Max Benefit,2023-09-22,False,£500,False,False,0,5,0,0,10,2023-09-22 00:23:39,,,,,
87972318,FIX3946,Cover My,Dog,174.06,No limit,"£2,000",£50,15%,True,£750,False,£750,False,"£1,000,000",£250,False,True,False,Lifetime,2023-09-22,False,£750,False,False,0,5,0,0,10,2023-09-22 00:23:39,,,,,
87972319,FIX3946,Cover My,Dog,411.97,No limit,"£10,000",£50,15%,True,"£1,000",False,"£1,000",False,"£2,000,000",£250,False,True,False,Lifetime,2023-09-22,False,"£1,000",False,False,0,5,0,0,10,2023-09-22 00:23:39,,,,,
87972320,FIX3946,Cover My,Dog,240.49,No limit,"£5,000",£50,15%,True,"£1,000",False,"£1,000",False,"£2,000,000",£250,False,True,False,Lifetime,2023-09-22,False,"£1,000",False,False,0,5,0,0,10,2023-09-22 00:23:39,,,,,
87972321,FIX3946,Co-Op Insurance - Time Limited,Dog,107.4,No limit,"£2,000",£175,N/A,True,"£1,500","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,True,Time Limited,2023-09-22,True,"£1,500","£1,500",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972322,FIX3946,Co-Op Insurance - Time Limited,Dog,174.36,No limit,"£5,000",£175,N/A,True,"£1,500","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,True,Time Limited,2023-09-22,True,"£1,500","£1,500",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972323,FIX3946,Co-Op Insurance - Lifetime,Dog,99,No limit,"£1,000",£175,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,True,True,True,Lifetime,2023-09-22,True,£500,"£1,000",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972324,FIX3946,Co-Op Insurance - Lifetime,Dog,147.96,No limit,"£2,500",£175,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,True,True,True,Lifetime,2023-09-22,True,£500,"£1,000",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972325,FIX3946,Co-Op Insurance - Lifetime,Dog,213.48,No limit,"£5,000",£175,N/A,True,"£1,500","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,True,Lifetime,2023-09-22,True,"£1,500","£1,500",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972326,FIX3946,Co-Op Insurance - Lifetime,Dog,230.4,No limit,"£7,500",£175,N/A,True,"£1,500","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,True,Lifetime,2023-09-22,True,"£1,500","£1,500",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972327,FIX3946,Co-Op Insurance - Lifetime,Dog,268.2,No limit,"£10,000",£175,N/A,True,"£2,000","£1,500","£2,000","£1,500","£1,000,000",£250,True,True,True,Lifetime,2023-09-22,True,"£2,000","£2,000",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972328,FIX3946,Co-Op Insurance - Lifetime,Dog,345.6,No limit,"£16,000",£175,N/A,True,"£3,000","£2,000","£3,000","£2,500","£1,000,000",£250,True,True,True,Lifetime,2023-09-22,True,"£3,000","£3,000",False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972329,FIX3946,Corinium Pet Lifetime 1500,Dog,181.32,No limit,"£1,500",£90,N/A,True,False,False,False,False,"£1,000,000",£250,False,True,False,Lifetime,2023-09-22,False,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972330,FIX3946,Corinium Pet Lifetime 3500,Dog,188.28,No limit,"£3,500",£90,N/A,True,False,False,False,False,"£1,000,000",£250,False,True,False,Lifetime,2023-09-22,False,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972331,FIX3946,Corinium Pet Lifetime 5000,Dog,216.96,No limit,"£5,000",£90,N/A,True,False,False,False,False,"£1,000,000",£250,False,True,False,Lifetime,2023-09-22,False,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972332,FIX3946,Corinium Pet Accident Only,Dog,160.68,No limit,"£2,000",£90,N/A,True,False,False,False,False,"£1,000,000",£250,False,True,False,Accident Only,2023-09-22,False,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972333,FIX3946,EveryPaw,Dog,84.72,"£1,000",Unlimited,£125,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,True,True,False,Time Limited,2023-09-22,True,£500,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972334,FIX3946,EveryPaw,Dog,98.4,"£2,000",Unlimited,£125,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,True,True,False,Time Limited,2023-09-22,True,£500,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972335,FIX3946,EveryPaw,Dog,93,"£1,000",Unlimited,£125,N/A,True,£500,£500,£500,£500,"£2,000,000",£250,True,True,False,Max Benefit,2023-09-22,True,£500,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972336,FIX3946,EveryPaw,Dog,94.32,No limit,"£1,000",£125,N/A,True,£750,£750,£750,£750,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,True,£750,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972337,FIX3946,EveryPaw,Dog,124.08,No limit,"£2,000",£125,N/A,True,£750,£750,£750,£750,"£2,000,000",£250,True,True,False,Lifetime,2023-09-22,True,£750,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972338,FIX3946,EveryPaw,Dog,150.48,No limit,"£3,000",£125,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2023-09-22,True,"£1,500",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972339,FIX3946,EveryPaw,Dog,170.4,No limit,"£4,000",£125,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2023-09-22,True,"£1,500",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972340,FIX3946,EveryPaw,Dog,181.8,No limit,"£5,000",£125,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2023-09-22,True,"£1,500",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972341,FIX3946,EveryPaw,Dog,206.76,No limit,"£6,000",£125,N/A,True,"£2,000","£1,500","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2023-09-22,True,"£2,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972342,FIX3946,EveryPaw,Dog,221.4,No limit,"£7,000",£125,N/A,True,"£2,000","£2,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2023-09-22,True,"£2,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972343,FIX3946,Healthy Pets,Dog,369.39,"£1,000",Unlimited,£125,N/A,True,False,False,False,False,"£1,000,000",£250,False,False,False,Max Benefit,2023-09-22,False,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972344,FIX3946,Healthy Pets,Dog,546.76,"£4,250",Unlimited,£125,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,False,False,False,Max Benefit,2023-09-22,False,£500,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972345,FIX3946,Healthy Pets,Dog,792.82,"£7,500",Unlimited,£125,N/A,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,False,False,False,Max Benefit,2023-09-22,False,"£1,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972346,FIX3946,Healthy Pets,Dog,170.77,"£1,000",No,£125,N/A,True,False,False,False,False,"£1,000,000",£250,False,False,False,Accident Only,2023-09-22,False,False,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972347,FIX3946,Healthy Pets,Dog,372.07,"£1,000","£2,000",£125,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,False,False,False,Lifetime,2023-09-22,False,£500,False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972348,FIX3946,Healthy Pets,Dog,639.05,"£3,250","£4,250",£125,N/A,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,False,False,False,Lifetime,2023-09-22,False,"£1,000",False,False,0,0,0,0,0,2023-09-22 00:23:39,,,,,
87972349,FIX3946,TIE,Dog,49.33,"£2,500",No,£75,N/A,True,False,False,False,False,False,False,False,False,False,Accident Only,2023-09-22,False,False,False,False,0,10,0,0,0,2023-09-22 00:23:39,,,,,
87972350,FIX3946,TIE,Dog,83.62,"£1,000",Unlimited,£135,N/A,True,£750,£500,£750,£600,"£1,000,000",£250,False,False,False,Time Limited,2023-09-22,False,£750,False,False,0,10,0,0,0,2023-09-22 00:23:39,,,,,
87972351,FIX3946,TIE,Dog,157.7,"£3,500",Unlimited,£135,N/A,True,"£1,000",£750,"£1,000",£650,"£1,000,000",£250,False,False,False,Time Limited,2023-09-22,False,"£1,000",False,False,0,10,0,0,0,2023-09-22 00:23:39,,,,,
87972352,FIX3946,TIE,Dog,195.79,"£5,000",Unlimited,£135,N/A,True,"£1,250","£1,000","£1,250",£700,"£1,000,000",£250,False,False,False,Time Limited,2023-09-22,False,"£1,250",False,False,0,10,0,0,0,2023-09-22 00:23:39,,,,,
87972353,FIX3946,TIE,Dog,118.62,"£1,500",Unlimited,£135,N/A,True,£750,£500,£750,£600,"£1,000,000",£250,False,False,False,Max Benefit,2023-09-22,False,£750,False,False,0,10,0,0,0,2023-09-22 00:23:39,,,,,
87972354,FIX3946,TIE,Dog,183.62,"£4,000",Unlimited,£135,N/A,True,"£1,000",£750,"£1,000",£650,"£1,000,000",£250,False,False,False,Max Benefit,2023-09-22,False,"£1,000",False,False,0,10,0,0,0,2023-09-22 00:23:39,,,,,
87972355,FIX3946,TIE,Dog,238.34,"£6,000",Unlimited,£135,N/A,True,"£1,250","£1,000","£1,250",£700,"£1,000,000",£250,False,False,False,Max Benefit,2023-09-22,False,"£1,250",False,False,0,10,0,0,0,2023-09-22 00:23:39,,,,,
87972356,FIX3946,TIE,Dog,157.16,"£2,000",Unlimited,£155,5%,True,£750,£500,£750,£600,"£1,000,000",£250,False,False,False,Lifetime,2023-09-22,False,£750,False,False,0,10,0,0,0,2023-09-22 00:23:39,,,,,
